Datetime,SO2,CO,O3,NO2,PM10,PM25
2018110206,0.002,0.6,0.002,0.022,29,19
2018110207,0.002,0.6,0.001,0.024,31,17
2018110208,0.002,0.7,0.002,0.028,29,21
2018110209,0.003,0.8,0.002,0.033,36,23
2018110210,0.003,0.6,0.005,0.028,39,30
2018110211,0.003,0.6,0.008,0.027,29,18
2018110212,0.003,0.5,0.021,0.025,36,20
2018110213,0.002,0.4,0.036,0.016,25,12
2018110214,0.002,0.4,0.036,0.018,23,11
2018110215,0.002,0.4,0.036,0.021,28,15
2018110216,0.002,0.4,0.036,0.023,24,7
2018110217,0.002,0.4,0.031,0.03,28,16
2018110218,0.003,0.7,0.005,0.054,42,20
2018110219,0.003,0.7,0.002,0.054,48,28
2018110220,0.002,0.7,0.002,0.048,40,24
2018110221,0.002,0.6,0.002,0.043,36,28
2018110222,0.002,0.7,0.002,0.042,45,27
2018110223,0.002,0.7,0.002,0.041,41,28
2018110224,0.002,0.6,0.001,0.037,40,30
2018110301,0.002,0.6,0.001,0.034,,28
2018110302,0.002,0.6,0.002,0.03,40,25
2018110303,0.002,0.6,0.002,0.027,36,23
2018110304,0.001,0.5,0.003,0.025,35,28
2018110305,0.001,0.5,0.002,0.024,30,27
2018110306,0.001,0.5,0.002,0.024,30,25
2018110307,0.002,0.5,0.002,0.026,30,26
2018110308,0.002,0.6,0.002,0.028,33,26
2018110309,0.002,0.6,0.004,0.029,28,27
2018110310,0.003,0.7,0.004,0.033,35,30
2018110311,0.002,0.7,0.006,0.036,40,30
2018110312,0.003,0.6,0.016,0.041,52,38
2018110313,0.002,0.5,0.033,0.034,45,30
2018110314,0.002,0.5,0.035,0.034,29,19
2018110315,0.002,0.4,0.043,0.027,30,14
2018110316,0.002,0.3,0.048,0.021,24,6
2018110317,0.002,0.4,0.04,0.032,27,9
2018110318,0.004,0.7,0.008,0.06,44,26
2018110319,0.003,0.7,0.002,0.061,50,36
2018110320,0.002,0.7,0.002,0.057,45,31
2018110321,0.002,0.7,0.002,0.051,48,40
2018110322,0.002,0.6,0.002,0.047,45,37
2018110323,0.002,0.6,0.002,0.043,43,31
2018110324,0.002,0.6,0.003,0.04,35,34
2018110401,0.002,0.6,0.002,0.037,34,32
2018110402,0.002,0.6,0.007,0.03,52,36
2018110403,0.002,0.6,0.008,0.025,49,35
2018110404,0.002,0.6,0.008,0.022,47,45
2018110405,0.002,0.6,0.007,0.023,47,44
2018110406,0.002,0.6,0.005,0.024,40,
2018110407,0.002,0.6,0.003,0.028,47,45
2018110408,0.002,0.7,0.003,0.03,42,39
2018110409,0.003,0.8,0.004,0.032,38,
2018110410,0.003,0.7,0.008,0.034,37,
2018110411,0.003,0.8,0.012,0.041,49,44
2018110412,0.003,0.8,0.026,0.041,63,52
2018110413,0.003,0.6,0.047,0.024,50,45
2018110414,0.002,0.5,0.054,0.015,17,12
2018110415,0.002,0.5,0.054,0.019,32,8
2018110416,0.002,0.4,0.063,0.017,39,20
2018110417,0.002,0.5,0.05,0.027,46,27
2018110418,0.003,0.8,0.017,0.052,60,42
2018110419,0.002,0.8,0.007,0.058,48,38
2018110420,0.002,0.7,0.004,0.058,50,46
2018110421,0.002,0.7,0.007,0.048,56,47
2018110422,0.002,0.7,0.002,0.05,51,
2018110423,0.002,0.7,0.003,0.045,56,55
2018110424,0.002,0.7,0.003,0.042,65,51
2018110501,0.002,0.7,0.004,0.036,56,52
2018110502,0.002,0.7,0.01,0.028,62,45
2018110503,0.002,0.6,0.008,0.027,58,49
2018110504,0.002,0.6,0.008,0.025,54,
2018110505,0.002,0.6,0.008,0.025,50,
2018110506,0.002,0.6,0.003,0.03,45,
2018110507,0.002,0.7,0.001,0.035,47,47
2018110508,0.002,0.8,0.002,0.038,52,46
2018110509,0.003,0.7,0.004,0.037,,41
2018110510,0.003,0.7,0.005,0.04,47,42
2018110511,0.002,0.7,0.009,0.04,42,36
2018110512,0.003,0.7,0.022,0.039,52,39
2018110513,0.003,0.6,0.028,0.04,48,33
2018110514,0.003,0.6,0.036,0.032,44,21
2018110515,0.002,0.4,0.034,0.023,37,14
2018110516,0.002,0.3,0.041,0.019,24,5
2018110517,0.002,0.3,0.038,0.023,26,4
2018110518,0.003,0.6,0.013,0.048,33,16
2018110519,0.003,0.7,0.002,0.056,46,31
2018110520,0.003,0.7,0.001,0.051,46,35
2018110521,0.002,0.7,0.002,0.046,45,37
2018110522,0.002,0.7,0.002,0.04,42,39
2018110523,0.002,0.7,0.001,0.037,42,35
2018110524,0.002,0.7,0.001,0.034,47,37
2018110601,0.002,0.7,0.001,0.031,46,42
2018110602,0.002,0.7,0.001,0.029,58,44
2018110603,0.002,0.7,0.001,0.026,60,56
2018110604,0.002,0.8,0.001,0.025,64,
2018110605,0.002,0.8,0.001,0.024,60,
2018110606,0.002,0.8,0.001,0.023,60,
2018110607,0.002,0.9,0.001,0.025,67,
2018110608,0.002,0.8,0.001,0.026,64,
2018110609,0.003,0.9,0.002,0.03,63,
2018110610,0.003,0.8,0.005,0.029,44,42
2018110611,0.003,0.8,0.008,0.034,57,42
2018110612,0.003,0.8,0.01,0.042,67,50
2018110613,0.002,0.7,0.02,0.036,58,49
2018110614,0.002,0.6,0.043,0.028,50,38
2018110615,0.002,0.5,0.056,0.019,49,27
2018110616,0.002,0.5,0.048,0.025,48,29
2018110617,0.003,0.6,0.032,0.04,49,33
2018110618,0.004,0.7,0.019,0.052,68,39
2018110619,0.004,1,0.002,0.065,102,56
2018110620,0.003,0.9,0.001,0.06,92,62
2018110621,0.003,0.8,0.002,0.053,74,56
2018110622,0.003,0.8,0.001,0.049,71,63
2018110623,0.003,0.8,0.001,0.046,69,
2018110624,0.003,0.8,0.001,0.042,67,
2018110701,0.003,0.8,0.001,0.039,54,
2018110702,0.002,0.8,0.001,0.036,79,69
2018110703,0.002,0.8,0.001,0.034,74,68
2018110704,0.003,0.9,0.001,0.033,69,69
2018110705,0.002,0.8,0.001,0.03,66,
2018110706,0.003,0.8,0.001,0.03,64,
2018110707,0.002,0.8,0.001,0.033,65,
2018110708,0.003,1,0.001,0.037,74,
2018110709,0.003,1.1,0.001,0.04,94,93
2018110710,0.003,1.1,0.002,0.038,97,
2018110711,0.003,1,0.002,0.039,101,100
2018110712,0.003,1,0.002,0.04,111,111
2018110713,0.003,1,0.003,0.04,94,
2018110714,0.003,0.9,0.004,0.041,121,89
2018110715,0.003,0.9,0.003,0.043,104,87
2018110716,0.003,1,0.002,0.044,,88
2018110717,0.002,1,0.001,0.045,,81
2018110718,0.003,1.1,0.001,0.048,94,73
2018110719,0.003,1.3,0.001,0.051,96,78
2018110720,0.003,1.2,0.001,0.044,,91
2018110721,0.002,1.1,0.001,0.038,,90
2018110722,0.003,1.1,0.001,0.035,,78
2018110723,0.003,1.1,0.001,0.035,,72
2018110724,0.002,1,0.001,0.031,,63
2018110801,0.002,0.8,0.001,0.024,50,
2018110802,0.002,0.9,0.001,0.021,69,39
2018110803,0.002,1.1,0.001,0.027,70,42
2018110804,0.002,1.2,0.001,0.028,64,57
2018110805,0.002,1.3,0.001,0.029,63,55
2018110806,0.002,1.1,0.002,0.028,57,55
2018110807,0.002,0.6,0.007,0.024,,32
2018110808,0.002,0.5,0.009,0.025,20,14
2018110809,0.002,0.5,0.01,0.023,20,12
2018110810,0.002,0.6,0.012,0.021,22,6
2018110811,0.001,0.5,0.015,0.019,17,5
2018110812,0.002,0.5,0.014,0.021,16,3
2018110813,0.002,0.6,0.016,0.02,21,2
2018110814,0.002,0.5,0.012,0.023,23,2
2018110815,0.002,0.6,0.012,0.025,25,2
2018110816,0.002,0.6,0.012,0.024,28,2
2018110817,0.002,0.7,0.004,0.034,29,2
2018110818,0.002,0.7,0.005,0.033,29,2
2018110819,0.002,0.7,0.005,0.034,29,2
2018110820,0.002,0.8,0.01,0.033,30,2
2018110821,0.001,0.4,0.035,0.005,9,2
2018110822,0.001,0.4,0.026,0.005,8,2
2018110823,0.001,0.5,0.026,0.006,13,4
2018110824,0.001,0.4,0.029,0.006,16,2
2018110901,0.001,0.4,0.033,0.006,8,3
2018110902,0.001,0.3,0.038,0.004,23,2
2018110903,0.001,0.3,0.035,0.005,19,2
2018110904,0.001,0.3,0.034,0.005,18,2
2018110905,0.001,0.3,0.032,0.005,25,4
2018110906,0.001,0.4,0.029,0.006,22,6
2018110907,0.001,0.5,0.027,0.008,29,5
2018110908,0.001,0.5,0.025,0.01,32,11
2018110909,0.002,0.5,0.022,0.012,43,20
2018110910,0.002,0.5,0.015,0.019,49,28
2018110911,0.002,0.7,0.01,0.025,52,34
2018110912,0.002,0.8,0.01,0.025,55,38
2018110913,0.003,0.9,0.018,0.02,63,39
2018110914,0.003,0.8,0.023,0.017,59,37
2018110915,0.003,0.7,0.027,0.017,64,41
2018110916,0.002,0.6,0.033,0.015,70,42
2018110917,0.002,0.5,0.032,0.019,65,39
2018110918,0.002,0.4,0.035,0.019,51,24
2018110919,0.002,0.4,0.036,0.018,50,26
2018110920,0.002,0.6,0.021,0.028,54,27
2018110921,0.002,0.6,0.009,0.034,62,35
2018110922,0.002,0.6,0.007,0.033,62,48
2018110923,0.002,0.6,0.005,0.031,58,38
2018110924,0.002,0.5,0.009,0.027,56,34
2018111001,0.001,0.5,0.015,0.02,54,29
2018111002,0.002,0.6,0.012,0.02,54,29
2018111003,0.002,0.6,0.01,0.02,59,30
2018111004,0.002,0.7,0.004,0.026,54,38
2018111005,0.002,0.8,0.002,0.028,52,35
2018111006,0.002,0.7,0.003,0.027,50,34
2018111007,0.002,0.6,0.003,0.029,47,28
2018111008,0.002,0.8,0.006,0.032,44,28
2018111009,0.002,0.8,0.002,0.035,50,31
2018111010,0.003,0.7,0.006,0.034,43,24
2018111011,0.003,0.7,0.012,0.034,50,18
2018111012,0.003,0.5,0.037,0.017,55,20
2018111013,0.002,0.5,0.048,0.011,52,11
2018111014,0.002,0.5,0.049,0.012,48,15
2018111015,0.002,0.4,0.053,0.009,46,12
2018111016,0.002,0.4,0.055,0.008,46,9
2018111017,0.002,0.4,0.054,0.007,50,14
2018111018,0.002,0.4,0.049,0.01,50,17
2018111019,0.002,0.5,0.047,0.011,48,21
2018111020,0.002,0.7,0.019,0.033,50,30
2018111021,0.002,0.8,0.003,0.041,60,36
2018111022,0.002,0.7,0.002,0.036,60,40
2018111023,0.002,0.7,0.003,0.032,56,38
2018111024,0.002,0.7,0.002,0.029,56,32
2018111101,0.002,0.7,0.002,0.024,72,29
2018111102,0.002,0.7,0.003,0.019,66,29
2018111103,0.002,0.7,0.003,0.018,70,46
2018111104,0.002,0.7,0.008,0.014,64,55
2018111105,0.002,0.6,0.013,0.01,53,50
2018111106,0.002,0.6,0.014,0.011,63,37
2018111107,0.001,0.5,0.015,0.014,50,29
2018111108,0.002,0.5,0.016,0.013,30,24
2018111109,0.002,0.5,0.017,0.012,30,16
2018111110,0.002,0.6,0.016,0.014,27,15
2018111111,0.002,0.6,0.016,0.017,33,16
2018111112,0.002,0.8,0.011,0.026,64,27
2018111113,0.002,0.8,0.01,0.03,76,46
2018111114,0.002,0.8,0.013,0.028,81,58
2018111115,0.003,0.8,0.022,0.026,63,51
2018111116,0.003,0.8,0.015,0.032,71,55
2018111117,0.003,0.8,0.012,0.034,67,50
2018111118,0.003,0.8,0.014,0.032,79,57
2018111119,0.003,0.8,0.012,0.033,77,60
2018111120,0.003,0.8,0.013,0.032,80,61
2018111121,0.003,0.8,0.01,0.033,109,65
2018111122,0.003,0.8,0.006,0.035,105,64
2018111123,0.003,0.8,0.004,0.036,95,62
2018111124,0.002,0.8,0.003,0.033,105,72
2018111201,0.002,0.8,0.004,0.034,109,75
2018111202,0.003,0.8,0.002,0.037,126,82
2018111203,0.003,0.8,0.002,0.04,101,89
2018111204,0.002,0.8,0.001,0.041,73,68
2018111205,0.003,0.7,0.001,0.041,63,56
2018111206,0.002,0.7,0.001,0.04,53,40
2018111207,0.002,0.7,0.001,0.038,45,34
2018111208,0.002,0.8,0.002,0.035,60,44
2018111209,0.003,0.8,0.003,0.036,60,41
2018111210,0.003,0.6,0.009,0.036,35,27
2018111211,0.002,0.4,0.019,0.027,34,8
2018111212,0.002,0.3,0.024,0.022,23,2
2018111213,0.002,0.3,0.03,0.017,22,2
2018111214,0.002,0.3,0.036,0.014,24,2
2018111215,0.002,0.3,0.037,0.012,20,2
2018111216,0.002,0.3,0.031,0.018,25,2
2018111217,0.002,0.4,0.029,0.021,31,6
2018111218,0.002,0.4,0.021,0.03,37,12
2018111219,0.003,0.6,0.002,0.046,37,16
2018111220,0.003,0.6,0.002,0.044,50,20
2018111221,0.002,0.7,0.002,0.04,50,23
2018111222,0.002,0.7,0.002,0.037,50,27
2018111223,0.002,0.6,0.001,0.033,51,32
2018111224,0.002,0.6,0.001,0.031,47,26
2018111301,0.002,0.7,0.001,0.032,52,22
2018111302,0.002,0.7,0.001,0.03,58,24
2018111303,0.002,0.6,0.001,0.028,56,33
2018111304,0.002,0.6,0.001,0.026,54,36
2018111305,0.002,0.6,0.002,0.024,53,33
2018111306,0.002,0.6,0.001,0.023,51,32
2018111307,0.002,0.6,0.002,0.025,49,32
2018111308,0.002,0.7,0.002,0.026,62,32
2018111309,0.003,0.7,0.002,0.028,51,34
2018111310,0.003,0.8,0.004,0.033,49,35
2018111311,0.003,0.8,0.005,0.04,58,32
2018111312,0.003,0.9,0.005,0.05,68,42
2018111313,0.003,0.6,0.012,0.04,71,40
2018111314,0.002,0.5,0.021,0.027,43,22
2018111315,0.001,0.4,0.035,0.015,22,5
2018111316,0.002,0.4,0.038,0.013,25,2
2018111317,0.002,0.4,0.036,0.017,27,2
2018111318,0.002,0.4,0.024,0.028,36,6
2018111319,0.002,0.5,0.014,0.039,37,14
2018111320,0.003,0.7,0.008,0.044,47,25
2018111321,0.003,0.9,0.002,0.043,59,35
2018111322,0.002,0.7,0.001,0.036,61,36
2018111323,0.002,0.6,0.001,0.034,50,29
2018111324,0.002,0.6,0.002,0.031,55,29
2018111401,0.002,0.7,0.001,0.029,58,27
2018111402,0.002,0.7,0.001,0.026,63,29
2018111403,0.002,0.7,0.002,0.025,58,28
2018111404,0.002,0.6,0.001,0.024,58,36
2018111405,0.002,0.6,0.001,0.024,53,35
2018111406,0.002,0.6,0.001,0.024,57,37
2018111407,0.002,0.7,0.001,0.025,55,36
2018111408,0.002,0.7,0.002,0.028,61,34
2018111409,0.004,0.8,0.002,0.03,58,40
2018111410,0.003,0.8,0.004,0.033,56,40
2018111411,0.003,0.7,0.006,0.033,61,38
2018111412,0.002,0.6,0.009,0.034,41,33
2018111413,0.002,0.4,0.02,0.026,34,13
2018111414,0.001,0.3,0.034,0.014,18,2
2018111415,0.001,0.3,0.041,0.01,28,2
2018111416,0.001,0.3,0.044,0.008,22,2
2018111417,0.002,0.3,0.036,0.016,24,3
2018111418,0.003,0.6,0.011,0.041,48,13
2018111419,0.003,0.7,0.002,0.048,56,25
2018111420,0.003,0.6,0.002,0.043,54,30
2018111421,0.002,0.6,0.002,0.037,52,29
2018111422,0.002,0.6,0.002,0.034,52,31
2018111423,0.002,0.6,0.002,0.031,55,28
2018111424,0.002,0.6,0.001,0.029,48,28
2018111501,0.002,0.5,0.001,0.026,49,27
2018111502,0.002,0.5,0.002,0.023,52,25
2018111503,0.002,0.5,0.001,0.022,47,29
2018111504,0.002,0.5,0.001,0.021,43,28
2018111505,0.002,0.5,0.001,0.021,41,24
2018111506,0.002,0.5,0.001,0.021,40,23
2018111507,0.002,0.5,0.001,0.023,37,19
2018111508,0.002,0.7,0.001,0.03,37,24
2018111509,0.003,0.6,0.002,0.03,46,26
2018111510,0.003,0.6,0.004,0.027,39,22
2018111511,0.002,0.5,0.007,0.025,34,14
2018111512,0.002,0.4,0.012,0.02,30,12
2018111513,0.002,0.5,0.018,0.027,33,12
2018111514,0.002,0.5,0.035,0.018,43,11
2018111515,0.002,0.4,0.036,0.018,35,9
2018111516,0.002,0.4,0.039,0.017,30,11
2018111517,0.003,0.5,0.033,0.023,40,10
2018111518,0.004,0.9,0.004,0.052,55,26
2018111519,0.003,0.8,0.002,0.051,53,30
2018111520,0.003,0.8,0.002,0.047,57,32
2018111521,0.003,0.8,0.002,0.04,56,33
2018111522,0.003,0.7,0.002,0.037,49,34
2018111523,0.002,0.7,0.002,0.035,54,34
2018111524,0.002,0.7,0.001,0.033,44,29
2018111601,0.002,0.6,0.003,0.028,37,23
2018111602,0.002,0.7,0.001,0.029,49,21
2018111603,0.002,0.6,0.002,0.026,46,30
2018111604,0.002,0.6,0.001,0.024,48,36
2018111605,0.002,0.6,0.001,0.023,45,30
2018111606,0.002,0.6,0.001,0.023,41,26
2018111607,0.002,0.5,0.002,0.024,41,27
2018111608,0.003,0.7,0.001,0.03,46,25
2018111609,0.004,0.8,0.002,0.033,53,33
2018111610,0.003,0.7,0.002,0.031,50,28
2018111611,0.003,1,0.003,0.04,40,26
2018111612,0.003,0.9,0.004,0.045,76,39
2018111613,0.003,0.8,0.007,0.047,69,42
2018111614,0.003,0.6,0.012,0.045,74,48
2018111615,0.003,0.5,0.034,0.029,61,37
2018111616,0.003,0.5,0.046,0.023,,42
2018111617,0.003,0.5,0.033,0.032,75,44
2018111618,0.004,0.9,0.005,0.057,78,52
2018111619,0.004,0.9,0.002,0.059,107,61
2018111620,0.003,0.7,0.002,0.053,100,62
2018111621,0.003,0.8,0.002,0.048,91,59
2018111622,0.003,0.9,0.002,0.044,91,65
2018111623,0.003,0.7,0.009,0.033,87,73
2018111624,0.002,0.6,0.026,0.012,52,38
2018111701,0.003,0.5,0.025,0.009,30,15
2018111702,0.003,0.6,0.013,0.018,46,16
2018111703,0.002,0.5,0.021,0.012,43,20
2018111704,0.002,0.5,0.023,0.011,36,20
2018111705,0.002,0.5,0.024,0.01,31,17
2018111706,0.002,0.5,0.019,0.014,46,21
2018111707,0.002,0.6,0.008,0.021,41,26
2018111708,0.002,0.6,0.002,0.025,48,26
2018111709,0.003,0.6,0.004,0.026,47,29
2018111710,0.003,0.6,0.012,0.021,47,32
2018111711,0.003,0.6,0.013,0.025,43,21
2018111712,0.003,0.6,0.017,0.024,46,19
2018111713,0.002,0.6,0.02,0.024,44,20
2018111714,0.002,0.5,0.023,0.024,44,22
2018111715,0.002,0.4,0.031,0.017,44,14
2018111716,0.002,0.4,0.031,0.017,38,9
2018111717,0.002,0.4,0.031,0.015,25,3
2018111718,0.002,0.5,0.017,0.029,38,9
2018111719,0.002,0.4,0.013,0.032,36,13
2018111720,0.005,0.5,0.01,0.032,29,10
2018111721,0.011,0.9,0.003,0.04,43,26
2018111722,0.007,0.7,0.003,0.037,51,24
2018111723,0.004,0.8,0.002,0.037,58,33
2018111724,0.004,0.8,0.002,0.034,66,32
2018111801,0.004,0.8,0.002,0.031,45,22
2018111802,0.004,0.8,0.002,0.029,51,15
2018111803,0.003,0.7,0.003,0.024,47,17
2018111804,0.003,0.6,0.004,0.021,37,18
2018111805,0.003,0.5,0.004,0.02,32,17
2018111806,0.003,0.5,0.003,0.02,40,15
2018111807,0.002,0.6,0.002,0.021,44,17
2018111808,0.002,0.5,0.002,0.022,34,14
2018111809,0.003,0.6,0.004,0.022,38,23
2018111810,0.003,0.6,0.004,0.024,46,17
2018111811,0.003,0.6,0.006,0.027,35,17
2018111812,0.003,0.8,0.006,0.033,44,21
2018111813,0.002,0.6,0.014,0.026,38,16
2018111814,0.003,0.6,0.014,0.026,35,17
2018111815,0.003,0.6,0.018,0.022,36,13
2018111816,0.003,0.6,0.022,0.018,33,13
2018111817,0.003,0.6,0.023,0.018,43,15
2018111818,0.004,0.8,0.009,0.033,45,19
2018111819,0.004,0.9,0.002,0.04,52,30
2018111820,0.003,0.8,0.002,0.037,61,33
2018111821,0.003,0.8,0.002,0.034,52,32
2018111822,0.003,0.8,0.001,0.032,53,33
2018111823,0.003,0.8,0.001,0.029,51,37
2018111824,0.002,0.8,0.001,0.027,54,35
2018111901,0.003,0.8,0.002,0.024,51,31
2018111902,0.003,0.8,0.002,0.023,57,32
2018111903,0.003,0.7,0.004,0.021,61,38
2018111904,0.003,0.7,0.004,0.021,51,34
2018111905,0.003,0.7,0.006,0.02,50,34
2018111906,0.003,0.7,0.003,0.024,46,32
2018111907,0.003,0.8,0.002,0.026,50,28
2018111908,0.003,0.9,0.002,0.03,56,32
2018111909,0.004,0.9,0.002,0.029,63,35
2018111910,0.004,0.9,0.004,0.03,53,33
2018111911,0.004,0.8,0.007,0.03,56,32
2018111912,0.004,0.6,0.028,0.015,47,26
2018111913,0.003,0.6,0.032,0.015,48,15
2018111914,0.003,0.5,0.035,0.012,47,6
2018111915,0.003,0.5,0.04,0.009,43,7
2018111916,0.003,0.5,0.038,0.011,55,13
2018111917,0.003,0.5,0.032,0.016,50,27
2018111918,0.003,0.5,0.037,0.013,50,26
2018111919,0.003,0.6,0.024,0.026,50,21
2018111920,0.004,0.7,0.013,0.036,46,22
2018111921,0.003,0.7,0.005,0.04,60,27
2018111922,0.005,0.7,0.016,0.028,62,35
2018111923,0.004,0.7,0.027,0.018,66,35
2018111924,0.003,0.6,0.034,0.011,72,24
2018112001,0.003,0.6,0.033,0.011,70,21
2018112002,0.003,0.7,0.026,0.014,76,21
2018112003,0.003,0.6,0.025,0.015,69,20
2018112004,0.003,0.7,0.013,0.021,70,28
2018112005,0.002,0.6,0.005,0.023,71,37
2018112006,0.002,0.6,0.003,0.026,65,35
2018112007,0.002,0.6,0.002,0.027,59,29
2018112008,,,,,,
2018112009,,,,,,
2018112010,0.003,0.6,0.009,0.029,47,18
2018112011,0.003,0.6,0.013,0.027,46,18
2018112012,0.002,0.5,0.024,0.018,42,11
2018112013,0.002,0.4,0.034,0.011,44,7
2018112014,0.002,0.4,0.044,0.006,54,8
2018112015,0.002,0.4,0.042,0.01,54,9
2018112016,0.003,0.4,0.04,0.014,52,10
2018112017,0.003,0.5,0.027,0.026,57,18
2018112018,0.004,0.8,0.003,0.05,72,24
2018112019,0.004,0.7,0.002,0.049,72,26
2018112020,0.003,0.7,0.002,0.044,76,38
2018112021,0.003,0.7,0.002,0.041,82,36
2018112022,0.003,0.7,0.002,0.037,74,32
2018112023,0.003,0.6,0.003,0.035,75,29
2018112024,0.003,0.6,0.007,0.031,62,25
2018112101,0.003,0.6,0.014,0.024,62,28
2018112102,0.003,0.5,0.023,0.015,64,26
2018112103,0.004,0.7,0.009,0.027,64,20
2018112104,0.003,0.6,0.007,0.03,61,30
2018112105,0.003,0.6,0.004,0.032,62,30
2018112106,0.003,0.5,0.005,0.03,60,30
2018112107,0.004,0.8,0.001,0.036,65,29
2018112108,0.004,0.8,0.002,0.042,75,37
2018112109,0.004,0.8,0.002,0.04,85,46
2018112110,0.003,0.7,0.004,0.035,73,40
2018112111,0.003,0.6,0.006,0.034,60,35
2018112112,0.003,0.7,0.011,0.033,55,30
2018112113,0.004,0.8,0.009,0.044,69,26
2018112114,0.005,0.8,0.004,0.05,96,40
2018112115,0.002,0.6,0.013,0.032,99,47
2018112116,0.002,0.6,0.017,0.027,49,32
2018112117,0.002,0.5,0.019,0.025,41,25
2018112118,0.002,0.5,0.015,0.026,42,22
2018112119,0.002,0.5,0.013,0.027,27,16
2018112120,0.001,0.5,0.011,0.025,31,10
2018112121,0.001,0.5,0.015,0.02,27,9
2018112122,0.001,0.5,0.014,0.02,31,8
2018112123,0.002,0.5,0.01,0.025,32,12
2018112124,0.002,0.5,0.008,0.026,29,12
2018112201,0.002,0.5,0.01,0.022,35,15
2018112202,0.002,0.5,0.006,0.023,41,18
2018112203,0.001,0.6,0.004,0.021,45,15
2018112204,0.002,0.6,0.003,0.021,42,22
2018112205,0.002,0.5,0.014,0.017,35,21
2018112206,0.002,0.5,0.009,0.022,32,20
2018112207,0.002,0.7,0.001,0.026,44,20
2018112208,0.002,0.7,0.002,0.028,49,25
2018112209,0.003,0.8,0.003,0.031,44,27
2018112210,0.003,0.5,0.014,0.023,41,17
2018112211,0.002,0.4,0.021,0.016,29,5
2018112212,0.002,0.4,0.026,0.01,22,2
2018112213,0.002,0.4,0.029,0.008,28,2
2018112214,0.002,0.4,0.032,0.006,30,2
2018112215,0.002,0.4,0.033,0.006,34,2
2018112216,0.002,0.4,0.032,0.008,36,2
2018112217,0.003,0.4,0.029,0.01,35,8
2018112218,0.003,0.5,0.019,0.02,37,7
2018112219,0.003,0.5,0.013,0.026,38,11
2018112220,0.002,0.5,0.022,0.016,36,9
2018112221,0.002,0.5,0.028,0.009,31,9
2018112222,0.002,0.6,0.009,0.026,37,12
2018112223,0.002,0.6,0.006,0.028,42,18
2018112224,0.002,0.6,0.009,0.024,40,18
2018112301,0.002,0.6,0.005,0.024,47,16
2018112302,0.002,0.7,0.002,0.026,45,18
2018112303,0.003,0.6,0.011,0.021,38,16
2018112304,0.003,0.4,0.022,0.01,27,12
2018112305,0.002,0.5,0.017,0.014,30,9
2018112306,0.003,0.6,0.002,0.025,38,18
2018112307,0.003,0.6,0.002,0.026,41,13
2018112308,0.003,0.7,0.002,0.029,43,18
2018112309,0.003,0.7,0.004,0.029,43,22
2018112310,0.003,0.6,0.011,0.022,39,20
2018112311,0.002,0.4,0.028,0.007,19,6
2018112312,0.002,0.5,0.023,0.014,27,3
2018112313,0.002,0.5,0.023,0.017,22,3
2018112314,0.002,0.4,0.031,0.01,23,3
2018112315,0.002,0.4,0.032,0.01,25,5
2018112316,0.002,0.4,0.03,0.012,39,12
2018112317,0.002,0.5,0.028,0.015,36,11
2018112318,0.004,0.7,0.009,0.039,49,17
2018112319,0.003,0.7,0.002,0.043,51,19
2018112320,0.003,0.7,0.002,0.041,58,31
2018112321,0.003,0.7,0.002,0.037,64,36
2018112322,0.003,0.8,0.002,0.036,60,34
2018112323,0.003,0.8,0.002,0.034,60,40
2018112324,0.003,0.7,0.003,0.032,46,33
2018112401,0.003,0.6,0.005,0.028,46,22
2018112402,0.003,0.5,0.012,0.02,46,23
2018112403,0.003,0.6,0.013,0.019,51,28
2018112404,0.003,0.5,0.025,0.01,45,21
2018112405,0.003,0.5,0.028,0.009,40,23
2018112406,0.003,0.5,0.026,0.011,43,18
2018112407,0.003,0.5,0.023,0.013,38,19
2018112408,0.002,0.5,0.022,0.015,40,22
2018112409,0.002,0.6,0.017,0.02,52,26
2018112410,0.002,0.6,0.016,0.021,36,26
2018112411,0.002,0.6,0.012,0.024,36,21
2018112412,0.002,0.6,0.013,0.022,36,24
2018112413,0.002,0.6,0.014,0.02,33,21
2018112414,0.003,0.6,0.015,0.02,19,16
2018112415,0.002,0.6,0.015,0.018,29,17
2018112416,0.002,0.6,0.014,0.018,35,25
2018112417,0.002,0.6,0.01,0.021,34,23
2018112418,0.002,0.6,0.004,0.025,41,24
2018112419,0.002,0.6,0.004,0.026,34,24
2018112420,0.002,0.6,0.008,0.02,41,29
2018112421,0.002,0.6,0.007,0.018,46,29
2018112422,0.002,0.6,0.009,0.016,36,23
2018112423,0.001,0.6,0.007,0.016,35,24
2018112424,0.001,0.6,0.007,0.016,36,24
2018112501,0.001,0.6,0.008,0.012,37,23
2018112502,0.002,0.6,0.007,0.012,48,23
2018112503,0.002,0.6,0.005,0.012,45,25
2018112504,0.002,0.7,0.003,0.014,45,29
2018112505,0.002,0.6,0.004,0.012,43,32
2018112506,0.002,0.7,0.003,0.014,38,33
2018112507,0.002,0.7,0.001,0.016,38,30
2018112508,0.002,0.8,0.001,0.016,46,33
2018112509,0.003,1,0.002,0.019,48,34
2018112510,0.003,0.9,0.003,0.023,59,41
2018112511,0.002,0.7,0.008,0.021,67,54
2018112512,0.002,0.7,0.016,0.018,44,44
2018112513,0.002,0.6,0.025,0.017,40,37
2018112514,0.002,0.6,0.032,0.015,38,28
2018112515,0.002,0.6,0.032,0.015,33,22
